workload,owner,schema,table,index,idx_scan,idx_tup_read,idx_tup_fetch,index_size,table_size,advisor_reported,migration_version,migration_path,review_status,approved_to_drop,approval_reason,approved_by,reviewed_routes_or_jobs,stats_window_checked_at,rollback_sql,drop_sql
core catalog/media candidates,catalog/media owner,core,cast_tmdb,idx_cast_tmdb_instagram_id,0,0,0,16 kB,288 kB,True,0044,supabase/migrations/0044_create_cast_tmdb.sql,drop_review_required,no,,,,,CREATE INDEX idx_cast_tmdb_instagram_id ON core.cast_tmdb USING btree (instagram_id) WHERE (instagram_id IS NOT NULL);,"DROP INDEX CONCURRENTLY IF EXISTS ""core"".""idx_cast_tmdb_instagram_id"";"
core catalog/media candidates,catalog/media owner,core,cast_tmdb,idx_cast_tmdb_twitter_id,0,0,0,16 kB,288 kB,True,0044,supabase/migrations/0044_create_cast_tmdb.sql,drop_review_required,no,,,,,CREATE INDEX idx_cast_tmdb_twitter_id ON core.cast_tmdb USING btree (twitter_id) WHERE (twitter_id IS NOT NULL);,"DROP INDEX CONCURRENTLY IF EXISTS ""core"".""idx_cast_tmdb_twitter_id"";"
core catalog/media candidates,catalog/media owner,core,episode_external_ids,episode_external_ids_episode_id_idx,0,0,0,1384 kB,11 MB,True,0070,supabase/migrations/0070_external_ids.sql,drop_review_required,no,,,,,CREATE INDEX episode_external_ids_episode_id_idx ON core.episode_external_ids USING btree (episode_id);,"DROP INDEX CONCURRENTLY IF EXISTS ""core"".""episode_external_ids_episode_id_idx"";"
core catalog/media candidates,catalog/media owner,core,episode_images,episode_images_hosted_at_idx,0,0,0,40 kB,2032 kB,True,0067,supabase/migrations/0067_create_episode_images.sql,drop_review_required,no,,,,,CREATE INDEX episode_images_hosted_at_idx ON core.episode_images USING btree (hosted_at) WHERE (hosted_at IS NOT NULL);,"DROP INDEX CONCURRENTLY IF EXISTS ""core"".""episode_images_hosted_at_idx"";"
core catalog/media candidates,catalog/media owner,core,episode_images,episode_images_hosted_sha256_idx,0,0,0,88 kB,2032 kB,True,0067,supabase/migrations/0067_create_episode_images.sql,drop_review_required,no,,,,,CREATE INDEX episode_images_hosted_sha256_idx ON core.episode_images USING btree (hosted_sha256) WHERE (hosted_sha256 IS NOT NULL);,"DROP INDEX CONCURRENTLY IF EXISTS ""core"".""episode_images_hosted_sha256_idx"";"
core catalog/media candidates,catalog/media owner,core,episode_images,episode_images_metadata_idx,0,0,0,32 kB,2032 kB,True,0067,supabase/migrations/0067_create_episode_images.sql,drop_review_required,no,,,,,CREATE INDEX episode_images_metadata_idx ON core.episode_images USING gin (metadata);,"DROP INDEX CONCURRENTLY IF EXISTS ""core"".""episode_images_metadata_idx"";"
core catalog/media candidates,catalog/media owner,core,episode_images,episode_images_season_id_idx,0,0,0,40 kB,2032 kB,True,0067,supabase/migrations/0067_create_episode_images.sql,drop_review_required,no,,,,,CREATE INDEX episode_images_season_id_idx ON core.episode_images USING btree (season_id);,"DROP INDEX CONCURRENTLY IF EXISTS ""core"".""episode_images_season_id_idx"";"
core catalog/media candidates,catalog/media owner,core,episode_images,episode_images_source_image_id_idx,0,0,0,104 kB,2032 kB,True,0067,supabase/migrations/0067_create_episode_images.sql,drop_review_required,no,,,,,"CREATE INDEX episode_images_source_image_id_idx ON core.episode_images USING btree (source, source_image_id) WHERE (source_image_id IS NOT NULL);","DROP INDEX CONCURRENTLY IF EXISTS ""core"".""episode_images_source_image_id_idx"";"
core catalog/media candidates,catalog/media owner,core,episode_source_history,core_episode_source_history_source_id_idx,0,0,0,8192 bytes,32 kB,True,20260402213000,supabase/migrations/20260402213000_supabase_connection_index_hardening.sql,drop_review_required,no,,,,,CREATE INDEX core_episode_source_history_source_id_idx ON core.episode_source_history USING btree (source_id);,"DROP INDEX CONCURRENTLY IF EXISTS ""core"".""core_episode_source_history_source_id_idx"";"
core catalog/media candidates,catalog/media owner,core,episode_source_history,episode_source_history_lookup_idx,0,0,0,8192 bytes,32 kB,True,0071,supabase/migrations/0071_source_snapshots.sql,drop_review_required,no,,,,,"CREATE INDEX episode_source_history_lookup_idx ON core.episode_source_history USING btree (episode_id, source_id, variant, fetched_at DESC);","DROP INDEX CONCURRENTLY IF EXISTS ""core"".""episode_source_history_lookup_idx"";"
core catalog/media candidates,catalog/media owner,core,episode_source_latest,core_episode_source_latest_source_id_idx,0,0,0,8192 bytes,24 kB,True,20260402213000,supabase/migrations/20260402213000_supabase_connection_index_hardening.sql,drop_review_required,no,,,,,CREATE INDEX core_episode_source_latest_source_id_idx ON core.episode_source_latest USING btree (source_id);,"DROP INDEX CONCURRENTLY IF EXISTS ""core"".""core_episode_source_latest_source_id_idx"";"
core catalog/media candidates,catalog/media owner,core,fandom_community_allowlist,core_fandom_community_allowlist_active_idx,0,0,0,8192 bytes,24 kB,True,0139,supabase/migrations/0139_add_fandom_allowlist_table.sql,drop_review_required,no,,,,,CREATE INDEX core_fandom_community_allowlist_active_idx ON core.fandom_community_allowlist USING btree (is_active) WHERE (is_active = true);,"DROP INDEX CONCURRENTLY IF EXISTS ""core"".""core_fandom_community_allowlist_active_idx"";"
core catalog/media candidates,catalog/media owner,core,google_news_sync_jobs,idx_google_news_sync_jobs_status,0,0,0,16 kB,256 kB,True,0138,supabase/migrations/0138_news_feature_hardening.sql,drop_review_required,no,,,,,"CREATE INDEX idx_google_news_sync_jobs_status ON core.google_news_sync_jobs USING btree (status, updated_at DESC);","DROP INDEX CONCURRENTLY IF EXISTS ""core"".""idx_google_news_sync_jobs_status"";"
core catalog/media candidates,catalog/media owner,core,google_news_sync_jobs,idx_google_news_sync_jobs_status_heartbeat,0,0,0,16 kB,256 kB,True,0140,supabase/migrations/0140_google_news_sync_job_heartbeat.sql,drop_review_required,no,,,,,"CREATE INDEX idx_google_news_sync_jobs_status_heartbeat ON core.google_news_sync_jobs USING btree (status, COALESCE(heartbeat_at, updated_at) DESC);","DROP INDEX CONCURRENTLY IF EXISTS ""core"".""idx_google_news_sync_jobs_status_heartbeat"";"
core catalog/media candidates,catalog/media owner,core,google_news_sync_jobs,idx_google_news_sync_jobs_worker_heartbeat,0,0,0,40 kB,256 kB,True,0173,supabase/migrations/0173_remote_job_plane_claims.sql,drop_review_required,no,,,,,"CREATE INDEX idx_google_news_sync_jobs_worker_heartbeat ON core.google_news_sync_jobs USING btree (claimed_by_worker_id, heartbeat_at) WHERE (claimed_by_worker_id IS NOT NULL);","DROP INDEX CONCURRENTLY IF EXISTS ""core"".""idx_google_news_sync_jobs_worker_heartbeat"";"
core catalog/media candidates,catalog/media owner,core,media_assets,idx_media_assets_archived,0,0,0,8192 bytes,150 MB,True,0116,supabase/migrations/0116_archive_media_assets_and_show_images.sql,drop_review_required,no,,,,,CREATE INDEX idx_media_assets_archived ON core.media_assets USING btree (archived_at) WHERE (archived_at IS NOT NULL);,"DROP INDEX CONCURRENTLY IF EXISTS ""core"".""idx_media_assets_archived"";"
core catalog/media candidates,catalog/media owner,core,media_assets,media_assets_ingest_next_retry_idx,0,0,0,8192 bytes,150 MB,True,0061,supabase/migrations/0061_add_media_assets_ingest_fields.sql,drop_review_required,no,,,,,CREATE INDEX media_assets_ingest_next_retry_idx ON core.media_assets USING btree (ingest_next_retry_at) WHERE ((ingest_status = 'failed'::text) AND (ingest_next_retry_at IS NOT NULL));,"DROP INDEX CONCURRENTLY IF EXISTS ""core"".""media_assets_ingest_next_retry_idx"";"
core catalog/media candidates,catalog/media owner,core,media_links,idx_media_links_person_gallery_entity_kind_id,0,0,0,1336 kB,56 MB,True,0168,supabase/migrations/0168_person_gallery_pipeline_acceleration.sql,drop_review_required,no,,,,,"CREATE INDEX idx_media_links_person_gallery_entity_kind_id ON core.media_links USING btree (entity_type, entity_id, kind, id) WHERE ((entity_type = 'person'::text) AND (kind = 'gallery'::text));","DROP INDEX CONCURRENTLY IF EXISTS ""core"".""idx_media_links_person_gallery_entity_kind_id"";"
core catalog/media candidates,catalog/media owner,core,media_uploads,core_media_uploads_media_asset_id_idx,0,0,0,8192 bytes,56 kB,True,20260402213000,supabase/migrations/20260402213000_supabase_connection_index_hardening.sql,drop_review_required,no,,,,,CREATE INDEX core_media_uploads_media_asset_id_idx ON core.media_uploads USING btree (media_asset_id) WHERE (media_asset_id IS NOT NULL);,"DROP INDEX CONCURRENTLY IF EXISTS ""core"".""core_media_uploads_media_asset_id_idx"";"
core catalog/media candidates,catalog/media owner,core,media_uploads,core_media_uploads_media_link_id_idx,0,0,0,8192 bytes,56 kB,True,20260402213000,supabase/migrations/20260402213000_supabase_connection_index_hardening.sql,drop_review_required,no,,,,,CREATE INDEX core_media_uploads_media_link_id_idx ON core.media_uploads USING btree (media_link_id) WHERE (media_link_id IS NOT NULL);,"DROP INDEX CONCURRENTLY IF EXISTS ""core"".""core_media_uploads_media_link_id_idx"";"
core catalog/media candidates,catalog/media owner,core,media_uploads,media_uploads_entity_idx,0,0,0,8192 bytes,56 kB,True,0064,supabase/migrations/0064_create_media_uploads.sql,drop_review_required,no,,,,,"CREATE INDEX media_uploads_entity_idx ON core.media_uploads USING btree (entity_type, entity_id, kind);","DROP INDEX CONCURRENTLY IF EXISTS ""core"".""media_uploads_entity_idx"";"
core catalog/media candidates,catalog/media owner,core,media_uploads,media_uploads_status_idx,0,0,0,8192 bytes,56 kB,True,0064,supabase/migrations/0064_create_media_uploads.sql,drop_review_required,no,,,,,"CREATE INDEX media_uploads_status_idx ON core.media_uploads USING btree (status, expires_at);","DROP INDEX CONCURRENTLY IF EXISTS ""core"".""media_uploads_status_idx"";"
core catalog/media candidates,catalog/media owner,core,media_uploads,media_uploads_uploader_idx,0,0,0,8192 bytes,56 kB,True,0064,supabase/migrations/0064_create_media_uploads.sql,drop_review_required,no,,,,,CREATE INDEX media_uploads_uploader_idx ON core.media_uploads USING btree (uploader_user_id) WHERE (uploader_user_id IS NOT NULL);,"DROP INDEX CONCURRENTLY IF EXISTS ""core"".""media_uploads_uploader_idx"";"
core catalog/media candidates,catalog/media owner,core,person_images,person_images_person_id_is_primary_idx,0,0,0,592 kB,7032 kB,True,0056,supabase/migrations/0056_create_person_images.sql,drop_review_required,no,,,,,"CREATE INDEX person_images_person_id_is_primary_idx ON core.person_images USING btree (person_id, is_primary) WHERE (is_primary = true);","DROP INDEX CONCURRENTLY IF EXISTS ""core"".""person_images_person_id_is_primary_idx"";"
core catalog/media candidates,catalog/media owner,core,person_source_history,core_person_source_history_source_id_idx,0,0,0,16 kB,5456 kB,True,20260402213000,supabase/migrations/20260402213000_supabase_connection_index_hardening.sql,drop_review_required,no,,,,,CREATE INDEX core_person_source_history_source_id_idx ON core.person_source_history USING btree (source_id);,"DROP INDEX CONCURRENTLY IF EXISTS ""core"".""core_person_source_history_source_id_idx"";"
core catalog/media candidates,catalog/media owner,core,person_source_history,person_source_history_lookup_idx,0,0,0,16 kB,5456 kB,True,0071,supabase/migrations/0071_source_snapshots.sql,drop_review_required,no,,,,,"CREATE INDEX person_source_history_lookup_idx ON core.person_source_history USING btree (person_id, source_id, variant, fetched_at DESC);","DROP INDEX CONCURRENTLY IF EXISTS ""core"".""person_source_history_lookup_idx"";"
core catalog/media candidates,catalog/media owner,core,person_source_latest,core_person_source_latest_source_id_idx,0,0,0,16 kB,272 kB,True,20260402213000,supabase/migrations/20260402213000_supabase_connection_index_hardening.sql,drop_review_required,no,,,,,CREATE INDEX core_person_source_latest_source_id_idx ON core.person_source_latest USING btree (source_id);,"DROP INDEX CONCURRENTLY IF EXISTS ""core"".""core_person_source_latest_source_id_idx"";"
core catalog/media candidates,catalog/media owner,core,season_external_ids,season_external_ids_season_id_idx,0,0,0,88 kB,712 kB,True,0070,supabase/migrations/0070_external_ids.sql,drop_review_required,no,,,,,CREATE INDEX season_external_ids_season_id_idx ON core.season_external_ids USING btree (season_id);,"DROP INDEX CONCURRENTLY IF EXISTS ""core"".""season_external_ids_season_id_idx"";"
core catalog/media candidates,catalog/media owner,core,season_fandom,core_season_fandom_season_number_idx,0,0,0,8192 bytes,40 kB,True,0133,supabase/migrations/0133_fandom_sync_expansion.sql,drop_review_required,no,,,,,CREATE INDEX core_season_fandom_season_number_idx ON core.season_fandom USING btree (season_number);,"DROP INDEX CONCURRENTLY IF EXISTS ""core"".""core_season_fandom_season_number_idx"";"
core catalog/media candidates,catalog/media owner,core,season_fandom,core_season_fandom_show_id_idx,0,0,0,8192 bytes,40 kB,True,0133,supabase/migrations/0133_fandom_sync_expansion.sql,drop_review_required,no,,,,,CREATE INDEX core_season_fandom_show_id_idx ON core.season_fandom USING btree (show_id);,"DROP INDEX CONCURRENTLY IF EXISTS ""core"".""core_season_fandom_show_id_idx"";"
core catalog/media candidates,catalog/media owner,core,season_images,core_season_images_show_id_idx,0,0,0,48 kB,8072 kB,True,20260402213000,supabase/migrations/20260402213000_supabase_connection_index_hardening.sql,drop_review_required,no,,,,,CREATE INDEX core_season_images_show_id_idx ON core.season_images USING btree (show_id);,"DROP INDEX CONCURRENTLY IF EXISTS ""core"".""core_season_images_show_id_idx"";"
core catalog/media candidates,catalog/media owner,core,season_images,season_images_metadata_idx,0,0,0,112 kB,8072 kB,True,0052,supabase/migrations/0052_season_images_add_metadata_fields.sql,drop_review_required,no,,,,,CREATE INDEX season_images_metadata_idx ON core.season_images USING gin (metadata);,"DROP INDEX CONCURRENTLY IF EXISTS ""core"".""season_images_metadata_idx"";"
core catalog/media candidates,catalog/media owner,core,season_images,season_images_source_image_id_idx,0,0,0,224 kB,8072 kB,True,0052,supabase/migrations/0052_season_images_add_metadata_fields.sql,drop_review_required,no,,,,,"CREATE INDEX season_images_source_image_id_idx ON core.season_images USING btree (source, source_image_id) WHERE (source_image_id IS NOT NULL);","DROP INDEX CONCURRENTLY IF EXISTS ""core"".""season_images_source_image_id_idx"";"
core catalog/media candidates,catalog/media owner,core,season_source_history,core_season_source_history_source_id_idx,0,0,0,8192 bytes,32 kB,True,20260402213000,supabase/migrations/20260402213000_supabase_connection_index_hardening.sql,drop_review_required,no,,,,,CREATE INDEX core_season_source_history_source_id_idx ON core.season_source_history USING btree (source_id);,"DROP INDEX CONCURRENTLY IF EXISTS ""core"".""core_season_source_history_source_id_idx"";"
core catalog/media candidates,catalog/media owner,core,season_source_history,season_source_history_lookup_idx,0,0,0,8192 bytes,32 kB,True,0071,supabase/migrations/0071_source_snapshots.sql,drop_review_required,no,,,,,"CREATE INDEX season_source_history_lookup_idx ON core.season_source_history USING btree (season_id, source_id, variant, fetched_at DESC);","DROP INDEX CONCURRENTLY IF EXISTS ""core"".""season_source_history_lookup_idx"";"
core catalog/media candidates,catalog/media owner,core,season_source_latest,core_season_source_latest_source_id_idx,0,0,0,8192 bytes,24 kB,True,20260402213000,supabase/migrations/20260402213000_supabase_connection_index_hardening.sql,drop_review_required,no,,,,,CREATE INDEX core_season_source_latest_source_id_idx ON core.season_source_latest USING btree (source_id);,"DROP INDEX CONCURRENTLY IF EXISTS ""core"".""core_season_source_latest_source_id_idx"";"
core catalog/media candidates,catalog/media owner,core,show_alternative_names,show_alternative_names_show_id_idx,0,0,0,16 kB,120 kB,True,0082,supabase/migrations/0082_create_show_alternative_names.sql,drop_review_required,no,,,,,CREATE INDEX show_alternative_names_show_id_idx ON core.show_alternative_names USING btree (show_id);,"DROP INDEX CONCURRENTLY IF EXISTS ""core"".""show_alternative_names_show_id_idx"";"
core catalog/media candidates,catalog/media owner,core,show_cast_role_assignments,core_show_cast_role_assignments_season_id_idx,0,0,0,16 kB,168 kB,True,20260402213000,supabase/migrations/20260402213000_supabase_connection_index_hardening.sql,drop_review_required,no,,,,,CREATE INDEX core_show_cast_role_assignments_season_id_idx ON core.show_cast_role_assignments USING btree (season_id) WHERE (season_id IS NOT NULL);,"DROP INDEX CONCURRENTLY IF EXISTS ""core"".""core_show_cast_role_assignments_season_id_idx"";"
core catalog/media candidates,catalog/media owner,core,show_cast_role_assignments,show_cast_role_assignments_role_idx,0,0,0,16 kB,168 kB,True,0120,supabase/migrations/0120_show_admin_links_and_roles.sql,drop_review_required,no,,,,,CREATE INDEX show_cast_role_assignments_role_idx ON core.show_cast_role_assignments USING btree (role_id);,"DROP INDEX CONCURRENTLY IF EXISTS ""core"".""show_cast_role_assignments_role_idx"";"
core catalog/media candidates,catalog/media owner,core,show_images,idx_show_images_archived,0,0,0,8192 bytes,28 MB,True,0116,supabase/migrations/0116_archive_media_assets_and_show_images.sql,drop_review_required,no,,,,,CREATE INDEX idx_show_images_archived ON core.show_images USING btree (archived_at) WHERE (archived_at IS NOT NULL);,"DROP INDEX CONCURRENTLY IF EXISTS ""core"".""idx_show_images_archived"";"
core catalog/media candidates,catalog/media owner,core,show_images,idx_show_images_hosted_at,0,0,0,488 kB,28 MB,True,0045,supabase/migrations/0045_show_images_add_hosted_fields.sql,drop_review_required,no,,,,,CREATE INDEX idx_show_images_hosted_at ON core.show_images USING btree (hosted_at) WHERE (hosted_at IS NOT NULL);,"DROP INDEX CONCURRENTLY IF EXISTS ""core"".""idx_show_images_hosted_at"";"
core catalog/media candidates,catalog/media owner,core,show_images,idx_show_images_hosted_sha256,0,0,0,1408 kB,28 MB,True,0045,supabase/migrations/0045_show_images_add_hosted_fields.sql,drop_review_required,no,,,,,CREATE INDEX idx_show_images_hosted_sha256 ON core.show_images USING btree (hosted_sha256) WHERE (hosted_sha256 IS NOT NULL);,"DROP INDEX CONCURRENTLY IF EXISTS ""core"".""idx_show_images_hosted_sha256"";"
core catalog/media candidates,catalog/media owner,core,show_images,show_images_source_image_id_idx,0,0,0,1376 kB,28 MB,True,,,drop_review_required,no,,,,,"CREATE INDEX show_images_source_image_id_idx ON core.show_images USING btree (source, source_image_id) WHERE (source_image_id IS NOT NULL);","DROP INDEX CONCURRENTLY IF EXISTS ""core"".""show_images_source_image_id_idx"";"
core catalog/media candidates,catalog/media owner,core,show_source_history,core_show_source_history_source_id_idx,0,0,0,16 kB,8400 kB,True,20260402213000,supabase/migrations/20260402213000_supabase_connection_index_hardening.sql,drop_review_required,no,,,,,CREATE INDEX core_show_source_history_source_id_idx ON core.show_source_history USING btree (source_id);,"DROP INDEX CONCURRENTLY IF EXISTS ""core"".""core_show_source_history_source_id_idx"";"
core catalog/media candidates,catalog/media owner,core,show_watch_providers,show_watch_providers_region_idx,0,0,0,176 kB,4176 kB,True,0048,supabase/migrations/0048_create_tmdb_entities_and_watch_providers.sql,drop_review_required,no,,,,,CREATE INDEX show_watch_providers_region_idx ON core.show_watch_providers USING btree (region);,"DROP INDEX CONCURRENTLY IF EXISTS ""core"".""show_watch_providers_region_idx"";"
core catalog/media candidates,catalog/media owner,core,shows,core_shows_alternative_names_gin,0,0,0,40 kB,3968 kB,True,0057,supabase/migrations/0057_add_alternative_names_to_shows.sql,drop_review_required,no,,,,,CREATE INDEX core_shows_alternative_names_gin ON core.shows USING gin (alternative_names);,"DROP INDEX CONCURRENTLY IF EXISTS ""core"".""core_shows_alternative_names_gin"";"
core catalog/media candidates,catalog/media owner,core,shows,core_shows_external_ids_gin,0,0,0,80 kB,3968 kB,True,0004,supabase/migrations/0004_core_shows.sql,drop_review_required,no,,,,,CREATE INDEX core_shows_external_ids_gin ON core.shows USING gin (external_ids);,"DROP INDEX CONCURRENTLY IF EXISTS ""core"".""core_shows_external_ids_gin"";"
core catalog/media candidates,catalog/media owner,core,shows,core_shows_genres_gin,0,0,0,104 kB,3968 kB,True,0037,supabase/migrations/0037_collapse_show_attributes.sql,drop_review_required,no,,,,,CREATE INDEX core_shows_genres_gin ON core.shows USING gin (genres);,"DROP INDEX CONCURRENTLY IF EXISTS ""core"".""core_shows_genres_gin"";"
core catalog/media candidates,catalog/media owner,core,shows,core_shows_keywords_gin,0,0,0,168 kB,3968 kB,True,0037,supabase/migrations/0037_collapse_show_attributes.sql,drop_review_required,no,,,,,CREATE INDEX core_shows_keywords_gin ON core.shows USING gin (keywords);,"DROP INDEX CONCURRENTLY IF EXISTS ""core"".""core_shows_keywords_gin"";"
core catalog/media candidates,catalog/media owner,core,shows,core_shows_listed_on_gin,0,0,0,64 kB,3968 kB,True,0037,supabase/migrations/0037_collapse_show_attributes.sql,drop_review_required,no,,,,,CREATE INDEX core_shows_listed_on_gin ON core.shows USING gin (listed_on);,"DROP INDEX CONCURRENTLY IF EXISTS ""core"".""core_shows_listed_on_gin"";"
core catalog/media candidates,catalog/media owner,core,shows,core_shows_networks_gin,0,0,0,56 kB,3968 kB,True,0037,supabase/migrations/0037_collapse_show_attributes.sql,drop_review_required,no,,,,,CREATE INDEX core_shows_networks_gin ON core.shows USING gin (networks);,"DROP INDEX CONCURRENTLY IF EXISTS ""core"".""core_shows_networks_gin"";"
core catalog/media candidates,catalog/media owner,core,shows,core_shows_primary_backdrop_image_id_idx,0,0,0,16 kB,3968 kB,True,20260402213000,supabase/migrations/20260402213000_supabase_connection_index_hardening.sql,drop_review_required,no,,,,,CREATE INDEX core_shows_primary_backdrop_image_id_idx ON core.shows USING btree (primary_backdrop_image_id) WHERE (primary_backdrop_image_id IS NOT NULL);,"DROP INDEX CONCURRENTLY IF EXISTS ""core"".""core_shows_primary_backdrop_image_id_idx"";"
core catalog/media candidates,catalog/media owner,core,shows,core_shows_primary_logo_image_id_idx,0,0,0,8192 bytes,3968 kB,True,20260402213000,supabase/migrations/20260402213000_supabase_connection_index_hardening.sql,drop_review_required,no,,,,,CREATE INDEX core_shows_primary_logo_image_id_idx ON core.shows USING btree (primary_logo_image_id) WHERE (primary_logo_image_id IS NOT NULL);,"DROP INDEX CONCURRENTLY IF EXISTS ""core"".""core_shows_primary_logo_image_id_idx"";"
core catalog/media candidates,catalog/media owner,core,shows,core_shows_primary_poster_image_id_idx,0,0,0,16 kB,3968 kB,True,20260402213000,supabase/migrations/20260402213000_supabase_connection_index_hardening.sql,drop_review_required,no,,,,,CREATE INDEX core_shows_primary_poster_image_id_idx ON core.shows USING btree (primary_poster_image_id) WHERE (primary_poster_image_id IS NOT NULL);,"DROP INDEX CONCURRENTLY IF EXISTS ""core"".""core_shows_primary_poster_image_id_idx"";"
core catalog/media candidates,catalog/media owner,core,shows,core_shows_streaming_providers_gin,0,0,0,104 kB,3968 kB,True,0037,supabase/migrations/0037_collapse_show_attributes.sql,drop_review_required,no,,,,,CREATE INDEX core_shows_streaming_providers_gin ON core.shows USING gin (streaming_providers);,"DROP INDEX CONCURRENTLY IF EXISTS ""core"".""core_shows_streaming_providers_gin"";"
core catalog/media candidates,catalog/media owner,core,shows,core_shows_tags_gin,0,0,0,88 kB,3968 kB,True,0037,supabase/migrations/0037_collapse_show_attributes.sql,drop_review_required,no,,,,,CREATE INDEX core_shows_tags_gin ON core.shows USING gin (tags);,"DROP INDEX CONCURRENTLY IF EXISTS ""core"".""core_shows_tags_gin"";"
core catalog/media candidates,catalog/media owner,core,shows,core_shows_tmdb_network_ids_gin,0,0,0,32 kB,3968 kB,True,0047,supabase/migrations/0047_add_show_source_metadata.sql,drop_review_required,no,,,,,CREATE INDEX core_shows_tmdb_network_ids_gin ON core.shows USING gin (tmdb_network_ids);,"DROP INDEX CONCURRENTLY IF EXISTS ""core"".""core_shows_tmdb_network_ids_gin"";"
